Country,Year_Cohort,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,Hepatitis_B,Measles,BMI,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,Schooling,region,sub_region
Singapore,2008-2011,81.825,48.25,0.0,1.7675,96.25,58.0,31.65,96.5,4.0175,96.5,0.1,44508.848835,32962480.354166664,14.575,Asia,South-eastern Asia
Singapore,2012-2015,82.8,56.75,0.0,1.835,96.5,45.0,32.8,96.5,4.556666666666667,96.5,0.1,42506.702997500004,32962480.354166664,15.4,Asia,South-eastern Asia
Slovakia,2000-2003,73.60000000000001,144.66666666666666,0.0,10.453333333333333,99.0,0.3333333333333333,51.6,98.33333333333333,5.6499999999999995,99.0,0.10000000000000002,5210.306925964286,14044117.779761905,13.4,Europe,Eastern Europe
Slovakia,2004-2007,74.2,107.75,0.0,10.425,99.0,0.5,53.400000000000006,99.0,7.43,99.0,0.1,5210.306925964286,14044117.779761905,14.15,Europe,Eastern Europe
Slovakia,2008-2011,75.1,128.25,0.0,10.592500000000001,99.0,0.0,55.625,99.0,8.455,99.0,0.1,5210.306925964286,14044117.779761905,14.925,Europe,Eastern Europe
Slovakia,2012-2015,76.25,91.0,0.0,10.203333333333333,97.5,0.25,58.125,97.5,8.216666666666667,97.5,0.1,5210.306925964286,14044117.779761905,15.025,Europe,Eastern Europe
Slovenia,2000-2003,76.43333333333334,120.0,0.0,10.556666666666667,85.43287037037038,0.0,52.333333333333336,93.66666666666667,8.653333333333334,93.33333333333333,0.10000000000000002,4927.589093333334,738370.6666666666,15.466666666666667,Europe,Southern Europe
Slovenia,2004-2007,77.775,39.0,0.0,11.105,85.43287037037038,0.0,54.375,95.75,8.342500000000001,95.75,0.1,15865.887155,111794.0,16.6,Europe,Southern Europe
Slovenia,2008-2011,79.325,69.0,0.0,10.5975,85.43287037037038,6.0,56.7,96.25,9.3375,96.25,0.1,18952.082755,240602.75,16.924999999999997,Europe,Southern Europe
Slovenia,2012-2015,85.5,77.25,0.0,10.313333333333333,85.43287037037038,18.25,45.675,95.25,9.296666666666667,95.25,0.1,6943.5815875,201710.25,17.125,Europe,Southern Europe
Solomon Islands,2000-2003,66.5,154.66666666666666,0.0,0.9866666666666667,79.0,0.0,27.566666666666666,83.33333333333333,6.446666666666666,82.0,0.10000000000000002,824.8462899,435294.6666666667,7.3,Oceania,Melanesia
Solomon Islands,2004-2007,67.425,14.25,0.0,0.98,68.0,0.0,42.55,72.5,6.6375,51.5,0.1,500.726963275,364731.25,8.45,Oceania,Melanesia
Solomon Islands,2008-2011,68.225,189.75,0.0,1.0975000000000001,72.25,0.0,45.95,96.25,6.79,72.25,0.1,1049.8401415,174637.25,9.3,Oceania,Melanesia
Solomon Islands,2012-2015,68.875,181.5,0.0,0.01,94.75,0.0,38.05,97.75,5.466666666666666,94.75,0.1,999.8180675,440020.0,9.525,Oceania,Melanesia
Somalia,2000-2003,55.36666666666667,348.0,47.0,0.01,70.49358974358975,7129.0,18.599999999999998,13.666666666666666,5.433564547206165,13.666666666666666,0.8666666666666667,1421.9092538894033,8212250.756697342,8.87577519379845,Africa,Sub-Saharan Africa
Somalia,2004-2007,51.45,261.5,50.5,0.01,70.49358974358975,3291.0,11.024999999999999,17.0,5.433564547206165,17.0,0.9,1421.9092538894033,8212250.756697342,8.87577519379845,Africa,Sub-Saharan Africa
Somalia,2008-2011,52.4,334.0,51.75,0.01,70.49358974358975,4626.75,21.75,35.75,5.433564547206165,39.75,0.8250000000000001,1421.9092538894033,8212250.756697342,8.87577519379845,Africa,Sub-Saharan Africa
Somalia,2012-2015,54.15,321.75,50.75,0.01,42.0,7720.5,23.575,47.0,5.433564547206165,42.0,0.775,297.47334513333334,8212250.756697342,8.87577519379845,Africa,Sub-Saharan Africa
South Africa,2000-2003,54.96666666666667,457.6666666666667,53.666666666666664,7.116666666666667,71.66666666666667,817.6666666666666,29.566666666666666,28.333333333333332,8.49,49.0,26.5,2991.9540036666663,45862204.593333334,12.933333333333332,Africa,Sub-Saharan Africa
South Africa,2004-2007,54.0,494.25,53.75,8.1575,80.25,389.25,43.95,76.5,7.7,79.25,28.425,5508.821474,13547153.675,12.9,Africa,Sub-Saharan Africa
South Africa,2008-2011,57.175,440.75,45.5,7.6125,74.25,4621.75,46.8,73.25,8.3125,74.0,15.5,4971.9859335,28130541.0325,12.825000000000001,Africa,Sub-Saharan Africa
South Africa,2012-2015,63.275000000000006,273.5,42.5,7.366666666666667,39.5,35.0,38.65,72.5,8.79,72.5,4.85,6668.6289395,29556795.7075,12.9,Africa,Sub-Saharan Africa
South Sudan,2000-2003,53.199999999999996,382.0,29.666666666666668,2.7910227272727273,70.49358974358975,0.0,20.46065340909091,68.18820224719101,5.433564547206165,67.62593632958801,3.266666666666667,1421.9092538894033,4987786.666666667,0.0,Africa,Sub-Saharan Africa
South Sudan,2004-2007,52.225,382.5,28.0,2.7910227272727273,70.49358974358975,0.0,20.46065340909091,68.18820224719101,5.433564547206165,67.62593632958801,4.0,1421.9092538894033,4290813.0,0.0,Africa,Sub-Saharan Africa
South Sudan,2008-2011,54.575,365.0,27.0,2.7910227272727273,70.49358974358975,314.0,20.46065340909091,66.0,5.433564547206165,61.0,4.075,1170.678122,2961713.0,1.225,Africa,Sub-Saharan Africa
South Sudan,2012-2015,56.575,341.75,26.0,2.7910227272727273,31.0,949.0,20.46065340909091,38.5,2.7100000000000004,43.5,3.575,1013.7891392500001,3993028.5,4.9,Africa,Sub-Saharan Africa
Spain,2000-2003,79.43333333333334,83.33333333333333,2.0,11.403333333333334,82.0,107.66666666666667,58.76666666666667,97.33333333333333,7.493333333333333,97.33333333333333,0.10000000000000002,12846.30697,28034871.666666668,15.666666666666666,Europe,Southern Europe
Spain,2004-2007,84.75,75.25,2.0,11.6975,96.5,169.25,47.3,96.75,8.3025,96.75,0.1,14833.1180225,33873763.0,15.825,Europe,Southern Europe
Spain,2008-2011,81.725,50.0,1.5,9.907499999999999,96.75,1110.5,63.199999999999996,96.75,9.34,96.75,0.1,25870.662112500002,36069489.0,16.425,Europe,Southern Europe
Spain,2012-2015,82.45,45.25,1.0,6.203333333333333,96.0,401.0,65.7,96.75,9.263333333333334,96.75,0.1,14366.136335,14060044.75,17.5,Europe,Southern Europe
Sri Lanka,2000-2003,73.43333333333334,103.66666666666667,5.0,1.6633333333333333,32.0,171.0,15.1,98.0,3.8833333333333333,98.33333333333333,0.10000000000000002,900.1006012666667,13239.666666666666,12.6,Asia,Southern Asia
Sri Lanka,2004-2007,72.7,156.5,4.5,1.945,89.25,20.5,16.95,98.0,4.31,98.0,0.1,1132.0306455,15055.25,13.0,Asia,Southern Asia
Sri Lanka,2008-2011,73.275,158.5,3.5,2.3725,98.25,48.25,15.0,98.25,3.38,98.25,0.1,903.418638,11043.75,13.45,Asia,Southern Asia
Sri Lanka,2012-2015,74.675,141.0,3.0,2.5766666666666667,99.0,1353.0,22.299999999999997,99.0,3.4633333333333334,99.0,0.1,1231.06297975,2686.75,13.875,Asia,Southern Asia
Sudan,2000-2003,59.300000000000004,279.3333333333333,70.0,1.7133333333333336,88.84469696969697,4424.0,50.41041666666667,47.0,3.03,47.0,0.20000000000000004,422.47189316666663,19464988.0,5.599999999999999,Africa,Northern Africa
Sudan,2004-2007,62.275000000000006,204.75,66.25,1.7625,35.333333333333336,2872.75,50.41041666666667,78.25,3.805,78.5,0.225,813.7245046,9924386.25,6.1,Africa,Northern Africa
Sudan,2008-2011,62.25,245.75,62.5,1.9725,79.5,1623.25,50.41041666666667,67.0,8.21,67.25,0.3,1415.4374585,26468598.0,6.775,Africa,Northern Africa
Sudan,2012-2015,63.65,230.25,59.5,0.01,93.0,3899.25,50.41041666666667,93.0,8.35,93.0,0.3,2134.83632325,20512951.5,7.05,Africa,Northern Africa
Suriname,2000-2003,67.86666666666667,221.0,0.0,4.390000000000001,83.4322033898305,0.0,49.0,71.0,7.38,72.0,1.4666666666666668,1364.8094213333334,194816.66666666666,10.966666666666667,Americas,Latin America and the Caribbean
Suriname,2004-2007,69.0,115.0,0.0,4.5649999999999995,83.66666666666667,0.0,40.225,84.0,6.45,84.0,0.725,2480.4221475,139930.25,11.4,Americas,Latin America and the Caribbean
Suriname,2008-2011,72.2,149.5,0.0,5.2425,85.75,0.0,54.425,88.0,5.949999999999999,88.5,0.6,5863.5762945,287992.25,12.2,Americas,Latin America and the Caribbean
Suriname,2012-2015,71.375,177.75,0.0,6.023333333333333,86.0,0.0,57.325,86.0,6.183333333333334,86.0,0.525,9285.10720725,177821.75,12.7,Americas,Latin America and the Caribbean
Sweden,2000-2003,80.56666666666666,71.0,0.0,6.8,84.4,5.666666666666667,53.9,99.0,9.133333333333333,99.0,0.10000000000000002,31167.471513333334,6257594.333333333,15.9,Europe,Northern Europe
Sweden,2004-2007,86.25,50.0,0.0,6.625,84.4,9.5,55.5,98.25,9.3425,98.25,0.1,36602.107155,2711962.5,15.925,Europe,Northern Europe
Sweden,2008-2011,81.425,60.0,0.0,7.2,42.0,15.0,57.1,98.0,10.085,98.0,0.1,31310.99435,9336372.75,15.825,Europe,Northern Europe
Sweden,2012-2015,82.075,55.25,0.0,7.333333333333333,63.5,32.25,58.775,98.0,11.9,98.0,0.1,18730.3699175,5096137.5,15.825000000000001,Europe,Northern Europe
Switzerland,2000-2003,83.66666666666667,73.66666666666667,0.0,10.93,71.84848484848486,424.6666666666667,51.79999999999999,95.0,1.6066666666666667,93.0,0.10000000000000002,28223.97712,4862666.0,15.133333333333333,Europe,Western Europe
Switzerland,2004-2007,81.325,65.75,0.0,10.345,71.84848484848486,278.5,53.45,94.25,1.605,93.75,0.1,57156.47965,7465447.75,15.2,Europe,Western Europe
Switzerland,2008-2011,82.25,31.0,0.0,10.11,71.84848484848486,919.5,55.2,96.0,8.8,95.25,0.1,76016.8007,6021600.75,15.4,Europe,Western Europe
Switzerland,2012-2015,83.075,51.5,0.0,9.733333333333333,71.84848484848486,73.5,56.8,96.25,11.653333333333334,96.25,0.1,65656.92665000001,6339313.0,15.85,Europe,Western Europe
Syrian Arab Republic,2000-2003,72.83333333333333,134.66666666666666,9.333333333333334,1.2766666666666666,32.333333333333336,543.0,45.300000000000004,84.66666666666667,4.993333333333333,83.0,0.10000000000000002,1258.3159776666666,11453652.0,10.200000000000001,Asia,Western Asia
Syrian Arab Republic,2004-2007,73.55,125.5,8.5,0.9125,82.75,371.0,48.075,83.25,4.0225,26.25,0.1,936.7272475,10239878.0,11.125,Asia,Western Asia
Syrian Arab Republic,2008-2011,73.25,134.0,7.25,0.7875000000000001,79.25,20.0,40.55,63.75,3.3649999999999998,41.75,0.1,11616.87973554563,2533290.75,11.775,Asia,Western Asia
Syrian Arab Republic,2012-2015,63.825,164.0,6.75,0.01,50.5,348.0,55.675000000000004,27.25,3.25,42.5,0.1,11616.87973554563,5191909.5,10.875,Asia,Western Asia
Tajikistan,2000-2003,64.5,189.66666666666666,12.0,0.6066666666666666,48.5,1036.3333333333333,32.06666666666667,83.33333333333333,4.510000000000001,85.0,0.3,147.83942066666665,6450563.333333333,9.866666666666667,Asia,Central Asia
Tajikistan,2004-2007,65.85,183.75,10.25,0.37,83.5,2.25,33.825,80.5,5.66,84.75,0.3,118.321974125,5181739.75,10.675,Asia,Central Asia
Tajikistan,2008-2011,67.125,172.25,10.0,0.315,92.0,0.25,36.3,93.0,5.9725,92.0,0.225,579.037200725,4198164.75,11.025,Asia,Central Asia
Tajikistan,2012-2015,69.35,162.5,10.0,0.01,95.75,5.0,30.450000000000003,95.75,6.673333333333333,95.75,0.2,500.519002325,4632186.75,11.225,Asia,Central Asia
Thailand,2000-2003,71.43333333333334,191.66666666666666,16.0,5.996666666666666,95.33333333333333,7384.333333333333,8.166666666666666,97.33333333333333,3.533333333333333,96.66666666666667,0.7000000000000001,1516.209279,44857146.0,11.5,Asia,South-eastern Asia
Thailand,2004-2007,72.6,174.75,13.0,6.2025,96.0,3793.0,23.125,98.0,3.5275,98.0,0.475,3223.6769655,34803639.25,12.15,Asia,South-eastern Asia
Thailand,2008-2011,73.8,122.75,10.5,5.955,98.0,4900.0,27.35,99.0,3.99,99.0,0.25,3664.42960025,18721161.0,13.075,Asia,South-eastern Asia
Thailand,2012-2015,74.575,151.75,8.5,6.489999999999999,98.75,1998.0,25.1,99.0,4.096666666666667,99.0,0.1,5946.972075,35940423.0,13.625,Asia,South-eastern Asia
Timor-Leste,2000-2003,60.800000000000004,185.0,3.0,0.47333333333333333,78.85772357723577,31.333333333333332,12.6,46.5,3.3733333333333335,54.5,0.10000000000000002,192.1656964,637736.0,9.8,Asia,South-eastern Asia
Timor-Leste,2004-2007,64.175,153.5,2.5,0.2075,78.85772357723577,83.5,13.7,45.25,0.9575,45.5,0.1,478.07597125,359194.0,10.775,Asia,South-eastern Asia
Timor-Leste,2008-2011,66.725,164.25,2.0,0.1875,72.5,205.75,15.275,73.75,0.905,72.5,0.1,591.3637602,322036.5,12.175,Asia,South-eastern Asia
Timor-Leste,2012-2015,67.85,156.0,2.0,0.01,79.5,27.5,16.8,79.0,1.29,79.5,0.1,887.707011,659458.25,12.5,Asia,South-eastern Asia
Togo,2000-2003,54.666666666666664,350.3333333333333,14.666666666666666,0.9899999999999999,70.49358974358975,830.3333333333334,17.5,60.333333333333336,4.663333333333333,45.333333333333336,5.266666666666667,28.969577400000002,2100596.6666666665,9.666666666666666,Africa,Sub-Saharan Africa
Togo,2004-2007,55.375,350.25,14.75,1.2225000000000001,70.49358974358975,33.25,19.1,59.0,5.47,79.75,5.05,285.5667355,5763260.75,10.225,Africa,Sub-Saharan Africa
Togo,2008-2011,57.15,259.25,14.0,1.305,67.5,229.75,12.174999999999999,63.5,5.7375,81.75,3.875,515.82550895,3531875.5,10.8,Africa,Sub-Saharan Africa
Togo,2012-2015,59.475,288.25,13.5,0.01,85.75,349.75,23.425,85.25,5.16,85.75,1.3,439.09861739999997,3893256.75,12.0,Africa,Sub-Saharan Africa
Tonga,2000-2003,71.89999999999999,155.0,0.0,1.55,88.0,1.3333333333333333,67.0,89.0,5.62,60.666666666666664,0.10000000000000002,1303.3787730000001,99194.66666666667,13.466666666666667,Oceania,Polynesia
Tonga,2004-2007,72.35,115.0,0.0,1.8025,68.5,0.0,38.225,69.25,5.705,68.25,0.1,2675.991779,6333.25,14.575,Oceania,Polynesia
Tonga,2008-2011,72.7,112.0,0.0,1.095,83.0,0.0,72.4,85.5,4.7475,83.5,0.1,1855.8206007499998,7553.25,14.45,Oceania,Polynesia
Tonga,2012-2015,73.25,135.75,0.0,0.01,61.25,0.0,74.525,63.25,4.89,61.25,0.1,2351.0561952499997,15606.25,14.325000000000001,Oceania,Polynesia
Trinidad and Tobago,2000-2003,69.2,192.33333333333334,0.0,5.066666666666666,40.5,0.0,35.199999999999996,92.66666666666667,4.843333333333334,92.66666666666667,1.2333333333333334,2856.6222430000003,511175.6666666667,11.9,Americas,Latin America and the Caribbean
Trinidad and Tobago,2004-2007,69.55,145.75,0.0,6.165,91.75,0.0,38.025,71.75,4.96,92.25,0.7,3900.4486025,393384.75,12.3,Americas,Latin America and the Caribbean
Trinidad and Tobago,2008-2011,72.725,180.75,0.0,6.445,9.0,0.0,32.575,70.5,5.4399999999999995,9.0,0.325,10321.2301625,996264.75,12.5,Americas,Latin America and the Caribbean
Trinidad and Tobago,2012-2015,72.825,133.5,0.0,6.783333333333334,71.25,0.0,45.525,91.75,5.896666666666667,93.0,0.325,14441.860097499999,1014505.25,12.674999999999999,Americas,Latin America and the Caribbean
Tunisia,2000-2003,73.46666666666667,15.666666666666666,4.0,1.2333333333333334,93.0,117.0,34.733333333333334,96.33333333333333,5.323333333333333,96.33333333333333,0.10000000000000002,2454.4986916666667,6927525.0,13.299999999999999,Africa,Northern Africa
Tunisia,2004-2007,74.3,13.25,3.0,1.3575,97.5,5.75,52.65,98.0,5.62,98.0,0.1,3364.3235035,362566.5,14.0,Africa,Northern Africa
Tunisia,2008-2011,74.75,12.25,3.0,1.335,98.5,3.75,56.05,98.5,6.375,98.5,0.1,2308.24362375,1267642.0,14.4,Africa,Northern Africa
Tunisia,2012-2015,75.05,9.75,3.0,1.3266666666666667,97.75,23.75,46.25,97.75,7.146666666666666,97.75,0.1,4109.4060875,3847321.25,14.649999999999999,Africa,Northern Africa
Turkey,2000-2003,73.60000000000001,95.66666666666667,38.0,1.46,72.33333333333333,14725.333333333334,55.1,78.33333333333333,5.286666666666666,78.0,0.10000000000000002,2734.9066900000003,23791470.333333332,11.5,Asia,Western Asia
Turkey,2004-2007,72.6,127.75,29.25,1.2975,85.0,3791.0,58.05,49.75,5.7575,49.75,0.1,2315.861453,19457706.75,12.025,Asia,Western Asia
Turkey,2008-2011,74.025,117.25,22.25,1.4525,94.5,30.5,48.0,96.5,6.1,96.5,0.1,3533.9732277499998,37772496.5,12.95,Asia,Western Asia
Turkey,2012-2015,75.325,41.0,16.75,1.4666666666666668,96.75,2165.25,64.9,97.0,5.343333333333334,97.0,0.1,6955.517715,57350575.0,14.425,Asia,Western Asia
Turkmenistan,2000-2003,63.56666666666666,227.0,7.0,2.52,96.5,7.0,38.733333333333334,86.33333333333333,3.686666666666667,92.0,0.10000000000000002,1008.7599279333332,1568667.0,10.233333333333333,Asia,Central Asia
Turkmenistan,2004-2007,63.65,243.0,6.0,2.75,97.75,27.0,23.0,98.25,3.2175,98.0,0.1,947.8678735,1440822.75,10.350000000000001,Asia,Central Asia
Turkmenistan,2008-2011,65.375,219.5,6.5,2.445,96.5,0.0,43.825,96.5,1.9449999999999998,96.25,0.1,2730.033846,1379434.75,10.55,Asia,Central Asia
Turkmenistan,2012-2015,65.825,170.5,6.75,2.86,98.0,0.0,47.225,98.25,2.2600000000000002,98.0,0.1,5451.1806990000005,5416410.25,10.75,Asia,Central Asia
Uganda,2000-2003,49.166666666666664,371.6666666666667,112.0,10.383333333333333,36.5,42614.333333333336,13.6,56.666666666666664,7.526666666666666,57.0,10.066666666666668,165.74222986666666,10029740.666666666,11.1,Africa,Sub-Saharan Africa
Uganda,2004-2007,53.725,253.25,96.0,9.86,65.75,2418.75,14.675,46.5,9.469999999999999,65.75,8.65,245.58579982499998,8434494.75,10.85,Africa,Sub-Saharan Africa
Uganda,2008-2011,57.875,282.0,80.25,9.9175,60.0,1886.25,16.125,77.0,9.657499999999999,60.0,7.775,569.0659019249999,25486143.0,10.75,Africa,Sub-Saharan Africa
Uganda,2012-2015,62.7,248.25,69.5,0.01,78.0,2674.25,17.85,82.0,7.423333333333333,78.0,3.725,680.827188725,20109586.75,10.0,Africa,Sub-Saharan Africa
Ukraine,2000-2003,67.63333333333333,255.0,6.0,5.04,44.0,8322.666666666666,55.4,99.0,6.28,98.33333333333333,0.8666666666666667,368.91207233333336,17837795.0,13.799999999999999,Europe,Eastern Europe
Ukraine,2004-2007,67.4,272.25,5.0,7.7375,95.75,11566.75,56.625,97.75,6.4425,97.75,0.85,949.4870872500001,1522685.25,14.65,Europe,Eastern Europe
Ukraine,2008-2011,70.425,185.0,5.0,8.760000000000002,54.75,355.0,58.275,69.0,7.305,34.25,0.275,3242.94031875,150188.25,14.9,Europe,Eastern Europe
Ukraine,2012-2015,74.325,110.25,4.25,8.313333333333333,34.0,3212.75,33.425,60.0,7.413333333333333,49.5,0.2,1681.1144455,12674551.25,15.2,Europe,Eastern Europe
United Arab Emirates,2000-2003,74.7,41.0,1.0,1.71,92.0,41.666666666666664,55.93333333333334,94.0,2.6166666666666667,94.0,0.10000000000000002,12598.803963333332,7185663.520833333,12.133333333333333,Asia,Western Asia
United Arab Emirates,2004-2007,75.35,90.75,1.0,1.7475,92.0,12.75,56.125,94.0,2.42,93.0,0.1,40161.4576725,7185663.520833333,12.675,Asia,Western Asia
United Arab Emirates,2008-2011,76.075,83.0,1.0,1.7525,93.5,35.5,55.7,94.25,3.765,93.5,0.1,14285.7479475,7185663.520833333,13.225,Asia,Western Asia
United Arab Emirates,2012-2015,76.8,59.5,1.0,1.8266666666666669,98.0,205.75,47.925,98.0,3.526666666666667,98.0,0.1,23702.34218,7185663.520833333,13.3,Asia,Western Asia
United Kingdom of Great Britain and Northern Ireland,2000-2003,78.16666666666667,87.0,4.0,11.4,84.4,282.3333333333333,58.833333333333336,91.0,7.563333333333333,91.0,0.10000000000000002,22587.328762692126,2680681.2175925924,16.83773148148148,Europe,Northern Europe
United Kingdom of Great Britain and Northern Ireland,2004-2007,79.15,63.75,4.0,11.93,84.4,513.5,34.0,91.75,8.25,91.75,0.1,22587.328762692126,2680681.2175925924,16.83773148148148,Europe,Northern Europe
United Kingdom of Great Britain and Northern Ireland,2008-2011,82.15,59.25,3.5,10.955,84.4,1053.0,63.35,93.5,9.3775,93.5,0.1,22587.328762692126,2680681.2175925924,16.83773148148148,Europe,Northern Europe
United Kingdom of Great Britain and Northern Ireland,2012-2015,83.8,71.0,3.0,10.442499999999999,84.4,1058.75,65.7,95.25,9.29,95.25,0.1,22587.328762692126,2680681.2175925924,16.83773148148148,Europe,Northern Europe
United States of America,2000-2003,77.03333333333335,114.66666666666667,28.0,8.326666666666666,89.66666666666667,71.0,43.666666666666664,63.0,14.626666666666667,94.66666666666667,0.10000000000000002,29459.138338541667,11363673.9375,15.86875,Americas,Northern America
United States of America,2004-2007,77.725,86.75,27.75,8.592500000000001,92.75,50.25,64.1,92.5,15.2825,96.0,0.1,29459.138338541667,11363673.9375,15.86875,Americas,Northern America
United States of America,2008-2011,78.525,16.75,25.75,8.6675,92.25,123.5,66.6,93.5,17.0,95.5,0.1,29459.138338541667,11363673.9375,15.86875,Americas,Northern America
United States of America,2012-2015,79.025,14.75,23.25,8.82,71.0,274.25,68.82499999999999,93.0,17.08,94.5,0.1,29459.138338541667,11363673.9375,15.86875,Americas,Northern America
Uruguay,2000-2003,75.33333333333333,122.66666666666667,1.0,5.816666666666667,93.33333333333333,0.0,56.333333333333336,92.66666666666667,7.053333333333334,93.33333333333333,0.10000000000000002,3464.223055,2328707.6666666665,14.633333333333333,Americas,Latin America and the Caribbean
Uruguay,2004-2007,75.67500000000001,121.5,1.0,6.3149999999999995,94.75,0.0,58.6,95.0,10.535,94.75,0.1,2649.4784715,1832748.0,15.375,Americas,Latin America and the Caribbean
Uruguay,2008-2011,76.575,116.5,0.25,6.4025,94.75,0.0,33.95,94.75,8.5325,94.75,0.1,9120.549456,2614654.5,15.575,Americas,Latin America and the Caribbean
Uruguay,2012-2015,76.775,117.0,0.0,5.873333333333334,94.75,0.0,63.15,94.75,8.666666666666666,94.75,0.1,12684.16986,2562840.0,15.5,Americas,Latin America and the Caribbean
Uzbekistan,2000-2003,67.23333333333333,184.66666666666666,26.666666666666668,1.5133333333333334,80.5,44.0,35.86666666666667,99.0,5.296666666666667,98.66666666666667,0.2333333333333333,412.07145356666666,2526798.3333333335,11.0,Asia,Central Asia
Uzbekistan,2004-2007,67.625,186.0,23.25,1.87,98.75,624.5,37.825,97.5,5.38,97.5,0.325,437.41437955,1322073.75,11.725,Asia,Central Asia
Uzbekistan,2008-2011,68.175,183.25,20.5,2.62,96.75,148.75,22.35,98.75,5.805,98.5,0.2,1084.5849807499999,221005.0,11.9,Asia,Central Asia
Uzbekistan,2012-2015,69.125,184.25,16.5,0.01,99.0,7.5,43.45,99.0,6.216666666666666,99.0,0.1,633.76119925,170185.75,12.05,Asia,Central Asia
Vanuatu,2000-2003,69.26666666666667,176.0,0.0,1.1166666666666667,66.0,91.0,42.6,67.0,3.6966666666666668,27.666666666666668,0.10000000000000002,958.3597896666666,137283.0,10.233333333333333,Oceania,Melanesia
Vanuatu,2004-2007,70.875,163.0,0.0,0.935,47.25,0.75,45.325,67.0,3.9050000000000002,68.0,0.1,1578.931521,115416.75,10.649999999999999,Oceania,Melanesia
Vanuatu,2008-2011,73.8,147.0,0.0,0.9425,62.0,0.0,48.65,65.75,4.03,65.75,0.1,2895.7859945,131121.25,10.75,Oceania,Melanesia
Vanuatu,2012-2015,71.675,105.0,0.0,0.01,64.0,12.25,40.825,65.0,4.273333333333333,64.0,0.1,2440.0324275,138243.75,10.8,Oceania,Melanesia
Venezuela (Bolivarian Republic of),2000-2003,72.66666666666667,169.33333333333334,10.0,7.080000000000001,43.666666666666664,835.6666666666666,54.699999999999996,84.66666666666667,5.023333333333333,46.666666666666664,0.10000000000000002,4400.970148264102,10732675.318181818,11.0,Americas,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),2004-2007,73.475,161.75,9.25,8.11,75.75,27.5,56.775,57.75,4.8925,76.5,0.1,4400.970148264102,10732675.318181818,12.175,Americas,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),2008-2011,73.575,162.5,9.0,7.4325,73.25,0.0,59.05,75.75,5.1075,61.25,0.1,4400.970148264102,10732675.318181818,13.875,Americas,Latin America and the Caribbean
Venezuela (Bolivarian Republic of),2012-2015,73.875,158.75,9.0,6.626666666666666,82.0,0.25,47.75,80.25,5.0,82.0,0.1,4400.970148264102,10732675.318181818,14.2,Americas,Latin America and the Caribbean
Viet Nam,2000-2003,73.8,137.33333333333334,30.666666666666668,2.02,78.0,7036.666666666667,4.0,94.66666666666667,4.903333333333333,90.0,0.16666666666666666,7397.741438039121,32962480.354166664,10.733333333333334,Asia,South-eastern Asia
Viet Nam,2004-2007,74.475,136.0,28.5,2.7824999999999998,87.0,655.5,9.325000000000001,94.0,5.9350000000000005,94.25,0.2,7397.741438039121,32962480.354166664,11.2,Asia,South-eastern Asia
Viet Nam,2008-2011,75.125,133.25,28.75,3.8275,91.0,2623.25,13.75,95.0,6.1225000000000005,94.25,0.125,7397.741438039121,32962480.354166664,11.8,Asia,South-eastern Asia
Viet Nam,2012-2015,75.8,99.25,28.25,4.07,87.0,4247.5,16.375,95.75,7.276666666666666,87.0,0.1,7397.741438039121,32962480.354166664,12.4,Asia,South-eastern Asia
Yemen,2000-2003,61.5,175.0,44.666666666666664,0.06333333333333334,29.333333333333332,3303.6666666666665,32.2,66.0,4.52,66.33333333333333,0.10000000000000002,11616.87973554563,7185663.520833333,8.033333333333333,Asia,Western Asia
Yemen,2004-2007,62.8,189.5,39.75,0.0475,52.0,6771.25,34.2,59.25,4.805,77.0,0.1,11616.87973554563,7185663.520833333,8.575,Asia,Western Asia
Yemen,2008-2011,64.225,235.0,35.75,0.042499999999999996,74.75,830.75,36.8,75.0,5.2525,74.75,0.1,11616.87973554563,7185663.520833333,8.5,Asia,Western Asia
Yemen,2012-2015,65.30000000000001,228.5,36.5,0.03,70.5,965.0,31.0,66.25,5.716666666666666,70.5,0.1,11616.87973554563,7185663.520833333,9.0,Asia,Western Asia
Zambia,2000-2003,45.5,248.0,41.0,2.46,70.49358974358975,14304.666666666666,17.333333333333332,85.33333333333333,7.223333333333333,84.0,18.400000000000002,394.8557370666667,4452452.666666667,10.0,Africa,Sub-Saharan Africa
Zambia,2004-2007,51.95,536.25,33.75,2.2800000000000002,57.0,268.5,18.6,82.0,6.3425,63.5,16.025,218.084305525,9523330.5,10.8,Africa,Sub-Saharan Africa
Zambia,2008-2011,57.325,285.5,30.0,2.365,86.25,7288.5,11.45,48.25,4.5675,86.25,8.525,1404.15701625,7310555.75,11.7,Africa,Sub-Saharan Africa
Zambia,2012-2015,61.275,256.0,28.25,1.67,63.0,237.25,22.55,42.0,4.963333333333334,63.0,4.699999999999999,1243.37533125,4484954.75,12.45,Africa,Sub-Saharan Africa
Zimbabwe,2000-2003,44.86666666666667,491.3333333333333,25.333333333333332,3.403333333333333,52.0,610.3333333333334,26.3,52.0,6.403333333333333,71.33333333333333,39.53333333333333,353.0956024,8375195.666666667,9.766666666666667,Africa,Sub-Saharan Africa
